#timestamp x y z qw qx qy qz
1779938776.924140 505964.984985 2495872.068556 19.586815 0.976151 0.117035 -0.023262 -0.181360
1779938777.024139 505964.982542 2495871.959875 19.567532 0.968168 0.118424 -0.009025 -0.220328
1779938777.124141 505964.984441 2495871.835634 19.551506 0.969543 0.127910 0.001176 -0.208862
1779938777.224140 505964.991826 2495871.701349 19.546286 0.972441 0.125035 0.012825 -0.196370
1779938777.324141 505965.006610 2495871.565366 19.561899 0.978203 0.113112 0.015960 -0.173407
1779938777.424142 505965.027727 2495871.433016 19.584206 0.984430 0.100954 0.011541 -0.143432
1779938777.524144 505965.051470 2495871.308088 19.591278 0.987390 0.088787 0.017835 -0.129845
1779938777.624146 505965.079469 2495871.193107 19.581823 0.987411 0.085254 0.034747 -0.128624
1779938777.724147 505965.112440 2495871.083297 19.576781 0.984493 0.092004 0.053581 -0.139420
1779938777.824147 505965.141912 2495870.975626 19.585500 0.984625 0.098086 0.064882 -0.129162
1779938777.924149 505965.168266 2495870.871057 19.591635 0.985022 0.105436 0.058707 -0.123159
1779938778.024149 505965.194911 2495870.757686 19.582954 0.988430 0.094919 0.040566 -0.111138
1779938778.124151 505965.221718 2495870.632127 19.572753 0.989906 0.091398 0.039104 -0.101011
1779938778.224152 505965.250049 2495870.499652 19.570806 0.991644 0.085406 0.044963 -0.085590
1779938778.324154 505965.284298 2495870.368761 19.579724 0.993316 0.085034 0.031149 -0.071566
1779938778.424155 505965.321218 2495870.246736 19.593258 0.995532 0.084777 0.007232 -0.040945
1779938778.524155 505965.355934 2495870.128585 19.595594 0.995511 0.082661 0.004826 -0.045843
1779938778.624156 505965.390802 2495870.016485 19.585915 0.994674 0.084408 0.002546 -0.059102
1779938778.724157 505965.427478 2495869.913913 19.582772 0.992862 0.082354 -0.020383 -0.083824
1779938778.824158 505965.459453 2495869.816349 19.593776 0.991473 0.094066 -0.034442 -0.083349
1779938778.924157 505965.487915 2495869.723009 19.592812 0.986910 0.100214 -0.016024 -0.125339
1779938779.024160 505965.518176 2495869.622047 19.576712 0.987737 0.088885 -0.011770 -0.127816
1779938779.124161 505965.552755 2495869.502676 19.561936 0.988997 0.085101 -0.019267 -0.119464
1779938779.224164 505965.588933 2495869.367156 19.562473 0.989869 0.077268 -0.014250 -0.118263
1779938779.324163 505965.632462 2495869.231768 19.578171 0.992580 0.078778 -0.009802 -0.092101
1779938779.424166 505965.685474 2495869.099807 19.591887 0.993692 0.090834 -0.001101 -0.065764
1779938779.524168 505965.740707 2495868.977188 19.589557 0.994695 0.096972 0.014653 -0.031032
1779938779.624168 505965.794723 2495868.867559 19.571819 0.994395 0.104459 0.012541 -0.010497
1779938779.724170 505965.840539 2495868.766548 19.559553 0.993128 0.106410 0.018562 -0.045055
1779938779.824171 505965.870328 2495868.668309 19.570212 0.991079 0.116221 0.039681 -0.051785
1779938779.924173 505965.891075 2495868.573018 19.577374 0.988604 0.121472 0.047285 -0.075309
1779938780.024174 505965.908752 2495868.467088 19.570523 0.987686 0.121735 0.034702 -0.091937
1779938780.124174 505965.926903 2495868.343926 19.558290 0.988878 0.121033 0.020848 -0.083880
1779938780.224174 505965.948629 2495868.213891 19.555807 0.987596 0.111576 0.015117 -0.109439
1779938780.324175 505965.966592 2495868.091489 19.565323 0.990111 0.125222 -0.010012 -0.062449
1779938780.424176 505965.980396 2495867.975044 19.573838 0.986605 0.140245 -0.010095 -0.082707
1779938780.524177 505965.987693 2495867.865667 19.573527 0.984762 0.141335 -0.020093 -0.099318
1779938780.624179 505965.987847 2495867.764832 19.566849 0.979267 0.133429 -0.037389 -0.147765
1779938780.724179 505965.978765 2495867.677027 19.570025 0.967231 0.140222 -0.063584 -0.201890
1779938780.824180 505965.951924 2495867.599577 19.580548 0.951305 0.174396 -0.069313 -0.244542
1779938780.924181 505965.911936 2495867.529866 19.575455 0.932479 0.183016 -0.067470 -0.304034
1779938781.024181 505965.859265 2495867.456524 19.559008 0.919389 0.178311 -0.066653 -0.344220
1779938781.124183 505965.794750 2495867.375620 19.546084 0.910566 0.158885 -0.060733 -0.376745
1779938781.224183 505965.728511 2495867.297127 19.557038 0.897923 0.157647 -0.073511 -0.404325
1779938781.324184 505965.653129 2495867.226057 19.573181 0.890978 0.155457 -0.058008 -0.422643
1779938781.424185 505965.580302 2495867.161447 19.586370 0.871810 0.159679 -0.046916 -0.460704
1779938781.524186 505965.506903 2495867.101584 19.586966 0.859323 0.150352 -0.042668 -0.486968
1779938781.624188 505965.437448 2495867.050946 19.582429 0.835148 0.132554 -0.038271 -0.532440
1779938781.724188 505965.371973 2495867.013189 19.589271 0.808846 0.136635 -0.045172 -0.570139
1779938781.824188 505965.299400 2495866.991630 19.597735 0.778288 0.165635 -0.034608 -0.604677
1779938781.924189 505965.215537 2495866.966529 19.586923 0.735964 0.173189 -0.022966 -0.654091
1779938782.024191 505965.113716 2495866.930621 19.571647 0.727466 0.158746 -0.044030 -0.666073
1779938782.124193 505964.993664 2495866.891140 19.569543 0.724889 0.136927 -0.063980 -0.672081
1779938782.224194 505964.867596 2495866.853499 19.583931 0.727510 0.128574 -0.083745 -0.668719
1779938782.324195 505964.737593 2495866.815469 19.599805 0.727014 0.137323 -0.089050 -0.666831
1779938782.424196 505964.606496 2495866.775792 19.604024 0.712279 0.155888 -0.082699 -0.679352
1779938782.524197 505964.489869 2495866.739732 19.596186 0.694501 0.152149 -0.091905 -0.697190
1779938782.624199 505964.391914 2495866.713573 19.589399 0.687093 0.134698 -0.108660 -0.705657
1779938782.724199 505964.296207 2495866.696931 19.590600 0.666583 0.143576 -0.123010 -0.721056
1779938782.824199 505964.198178 2495866.686171 19.586172 0.624541 0.155831 -0.116955 -0.756298
1779938782.924201 505964.087083 2495866.673841 19.572198 0.608681 0.138535 -0.113857 -0.772886
1779938783.024201 505963.959885 2495866.659428 19.565000 0.619329 0.114067 -0.116497 -0.768017
1779938783.124203 505963.825126 2495866.645627 19.577143 0.611623 0.094247 -0.107930 -0.778066
1779938783.224203 505963.691447 2495866.632643 19.603339 0.623027 0.083083 -0.103052 -0.770918
1779938783.324205 505963.563534 2495866.616425 19.620621 0.622248 0.086462 -0.093393 -0.772405
1779938783.424207 505963.443541 2495866.596049 19.614398 0.624169 0.087752 -0.079609 -0.772253
1779938783.524209 505963.331162 2495866.571544 19.598282 0.615580 0.094310 -0.076902 -0.778623
1779938783.624210 505963.221559 2495866.550038 19.598699 0.606200 0.104580 -0.080225 -0.784314
1779938783.724210 505963.110863 2495866.538363 19.611013 0.598753 0.120304 -0.076106 -0.788181
1779938783.824211 505962.994416 2495866.529669 19.608846 0.582073 0.116106 -0.061795 -0.802429
1779938783.924213 505962.865357 2495866.520678 19.594508 0.571640 0.099472 -0.049954 -0.812920
1779938784.024212 505962.727052 2495866.515103 19.589524 0.587877 0.080182 -0.038495 -0.804046
1779938784.124213 505962.584862 2495866.511288 19.605516 0.599551 0.076401 -0.040427 -0.795655
1779938784.224213 505962.442506 2495866.507318 19.621249 0.616123 0.084281 -0.052685 -0.781353
1779938784.324215 505962.306026 2495866.501350 19.622363 0.620683 0.088663 -0.064004 -0.776399
1779938784.424215 505962.175080 2495866.495047 19.610161 0.609587 0.091505 -0.066728 -0.784588
1779938784.524215 505962.052552 2495866.488798 19.601565 0.592819 0.094675 -0.068726 -0.796793
1779938784.624216 505961.934973 2495866.485161 19.611573 0.589401 0.103347 -0.090588 -0.796066
1779938784.724218 505961.821614 2495866.489176 19.618289 0.562435 0.108992 -0.103073 -0.813120
1779938784.824218 505961.701948 2495866.498046 19.607061 0.555113 0.088186 -0.109239 -0.819842
1779938784.924219 505961.570583 2495866.507588 19.592594 0.551325 0.069568 -0.107691 -0.824381
1779938785.024220 505961.432129 2495866.519970 19.589672 0.539711 0.067883 -0.084837 -0.834810
1779938785.124221 505961.294264 2495866.529299 19.601849 0.539634 0.081682 -0.084120 -0.833695
1779938785.224223 505961.159915 2495866.534741 19.613949 0.551951 0.091456 -0.094469 -0.823445
1779938785.324225 505961.029840 2495866.539239 19.611771 0.552938 0.088418 -0.087869 -0.823845
1779938785.424226 505960.907559 2495866.540420 19.601259 0.547513 0.073325 -0.080095 -0.829722
1779938785.524227 505960.791270 2495866.544193 19.604662 0.522091 0.076564 -0.073763 -0.846237
1779938785.624228 505960.680060 2495866.557286 19.618378 0.513668 0.106457 -0.060464 -0.849209
1779938785.724228 505960.567150 2495866.572396 19.620019 -0.485010 -0.118892 0.042286 0.865357
1779938785.824230 505960.438893 2495866.586492 19.608432 -0.495609 -0.098078 0.044423 0.861846
1779938785.924233 505960.299399 2495866.604880 19.604219 0.529604 0.075785 -0.051694 -0.843270
1779938786.024233 505960.158172 2495866.629829 19.616671 0.540192 0.073129 -0.046984 -0.837041
1779938786.124235 505960.020094 2495866.649754 19.633446 0.557993 0.080887 -0.059295 -0.823763
1779938786.224236 505959.887228 2495866.665258 19.638579 0.579892 0.078825 -0.068399 -0.807981
1779938786.324237 505959.759143 2495866.680956 19.626210 0.571318 0.075440 -0.058040 -0.815191
1779938786.424239 505959.638340 2495866.697255 19.615274 0.553874 0.081760 -0.065381 -0.825993
1779938786.524240 505959.524605 2495866.718710 19.623771 0.549541 0.088203 -0.089435 -0.825970
1779938786.624241 505959.419580 2495866.748105 19.631807 0.519540 0.093528 -0.097558 -0.843690
1779938786.724241 505959.312232 2495866.782507 19.621178 -0.496883 -0.080396 0.101459 0.858108
1779938786.824242 505959.194071 2495866.819719 19.601203 -0.486160 -0.061815 0.109966 0.864717
1779938786.924244 505959.066111 2495866.861896 19.593721 -0.471816 -0.055720 0.105571 0.873578
1779938787.024244 505958.933644 2495866.903522 19.607415 -0.463808 -0.061268 0.112651 0.876606
1779938787.124245 505958.800219 2495866.939162 19.622184 -0.464194 -0.065334 0.114210 0.875906
1779938787.224246 505958.671449 2495866.968348 19.628199 -0.466572 -0.058931 0.103987 0.876370
1779938787.324247 505958.549980 2495866.992710 19.626730 -0.462576 -0.041708 0.090988 0.880911
1779938787.424248 505958.433756 2495867.014115 19.638213 -0.456587 -0.022827 0.088553 0.884967
1779938787.524249 505958.316564 2495867.041241 19.663825 -0.456082 -0.026457 0.081533 0.885800
1779938787.624251 505958.195327 2495867.069541 19.683152 -0.443626 -0.036881 0.075161 0.892293
1779938787.724252 505958.060820 2495867.098719 19.684215 -0.455085 -0.024868 0.059388 0.888117
1779938787.824252 505957.918357 2495867.127767 19.684642 -0.490819 -0.007388 0.053789 0.869568
1779938787.924254 505957.786105 2495867.154625 19.695194 0.537354 -0.002296 -0.080378 -0.839515
1779938788.024255 505957.671013 2495867.181456 19.705622 0.579741 0.003549 -0.103472 -0.808196
1779938788.124256 505957.565383 2495867.211399 19.699126 0.595505 0.030763 -0.086456 -0.798093
1779938788.224257 505957.457554 2495867.245278 19.681313 0.594075 0.040675 -0.054900 -0.801503
1779938788.324258 505957.343939 2495867.286843 19.668313 0.587205 0.031406 -0.047754 -0.807418
1779938788.424260 505957.224946 2495867.338860 19.672266 0.569628 0.037695 -0.062502 -0.818655
1779938788.524261 505957.111757 2495867.398778 19.680498 0.564544 0.037571 -0.105056 -0.817828
1779938788.624262 505957.006795 2495867.460857 19.673339 0.564598 0.027019 -0.136247 -0.813594
1779938788.724263 505956.901796 2495867.525183 19.655299 0.564209 0.019257 -0.135443 -0.814219
1779938788.824265 505956.793913 2495867.593562 19.644366 0.566147 0.018686 -0.118049 -0.815593
1779938788.924266 505956.687425 2495867.663043 19.654917 0.565783 0.027362 -0.111196 -0.816564
1779938789.024266 505956.584291 2495867.730219 19.669330 0.547241 0.031548 -0.114407 -0.828518
1779938789.124267 505956.485875 2495867.801561 19.670621 0.541537 0.033546 -0.108318 -0.832994
1779938789.224268 505956.385969 2495867.876049 19.657858 0.540834 0.031666 -0.094668 -0.835185
1779938789.324270 505956.283924 2495867.952183 19.652379 -0.494687 -0.025205 0.094682 0.863530
1779938789.424270 505956.191202 2495868.035325 19.667243 -0.458085 -0.032331 0.107602 0.881779
1779938789.524272 505956.108028 2495868.119411 19.677654 -0.421489 -0.047215 0.116987 0.898015
1779938789.624272 505956.028191 2495868.203481 19.669371 -0.401935 -0.032060 0.112125 0.908212
1779938789.724274 505955.946001 2495868.293253 19.652466 -0.409990 -0.010826 0.099257 0.906609
1779938789.824277 505955.859404 2495868.387019 19.652486 -0.407268 -0.011294 0.091236 0.908670
1779938789.924279 505955.770595 2495868.481745 19.670316 -0.409628 -0.029704 0.099263 0.906350
1779938790.024279 505955.680352 2495868.573659 19.679989 -0.410014 -0.051631 0.114778 0.903354
1779938790.124280 505955.588158 2495868.667356 19.670541 -0.412804 -0.067887 0.120890 0.900206
1779938790.224279 505955.493665 2495868.762594 19.656609 -0.421288 -0.070129 0.114854 0.896888
1779938790.324282 505955.403610 2495868.859989 19.662505 -0.417011 -0.068727 0.117523 0.898647
1779938790.424283 505955.319227 2495868.960676 19.679673 -0.408568 -0.074165 0.132213 0.900051
1779938790.524283 505955.240980 2495869.059217 19.685086 -0.378902 -0.082838 0.142121 0.910699
1779938790.624285 505955.168579 2495869.159578 19.671411 -0.374422 -0.069095 0.137647 0.914378
1779938790.724286 505955.099967 2495869.262159 19.656969 -0.372286 -0.050638 0.123645 0.918450
1779938790.824287 505955.035231 2495869.364617 19.661063 -0.369680 -0.048066 0.109324 0.921453
1779938790.924288 505954.972434 2495869.465985 19.677211 -0.373480 -0.052093 0.095960 0.921190
1779938791.024289 505954.910171 2495869.566645 19.689053 -0.378074 -0.057287 0.101254 0.918437
1779938791.124291 505954.849124 2495869.669671 19.678979 -0.373334 -0.058735 0.095175 0.920931
1779938791.224291 505954.787625 2495869.772370 19.663630 -0.363452 -0.050096 0.086632 0.926222
1779938791.324293 505954.727329 2495869.875160 19.669103 -0.339002 -0.035506 0.083743 0.936378
1779938791.424293 505954.671141 2495869.982690 19.684624 -0.316390 -0.025257 0.084135 0.944553
1779938791.524295 505954.617973 2495870.091960 19.690218 -0.293819 -0.021491 0.092854 0.951098
1779938791.624296 505954.563496 2495870.204835 19.677125 -0.288749 -0.016651 0.091954 0.952833
1779938791.724296 505954.509009 2495870.320051 19.660748 -0.290533 -0.022389 0.087182 0.952622
1779938791.824295 505954.453201 2495870.435374 19.658958 -0.305689 -0.025002 0.097402 0.946806
1779938791.924300 505954.396538 2495870.546110 19.668316 -0.315098 -0.025833 0.119141 0.941197
1779938792.024302 505954.339902 2495870.651090 19.670347 -0.332513 -0.039850 0.134750 0.932572
1779938792.124302 505954.281837 2495870.756147 19.654721 -0.340621 -0.051304 0.131096 0.929601
1779938792.224304 505954.220798 2495870.864945 19.641405 -0.329576 -0.049448 0.120948 0.935043
1779938792.324304 505954.159868 2495870.980127 19.652505 -0.309604 -0.049813 0.122092 0.941678
1779938792.424304 505954.105457 2495871.097210 19.670645 -0.292205 -0.061884 0.131982 0.945181
1779938792.524305 505954.054800 2495871.213807 19.672611 -0.267358 -0.060208 0.142572 0.951088
1779938792.624306 505954.005040 2495871.334804 19.655358 -0.269980 -0.048248 0.139295 0.951515
1779938792.724308 505953.953402 2495871.457531 19.645223 -0.275511 -0.046786 0.139363 0.949991
1779938792.824308 505953.898497 2495871.581567 19.656802 -0.293693 -0.044924 0.142759 0.944111
1779938792.924309 505953.839680 2495871.697672 19.671752 -0.309755 -0.038928 0.148659 0.938316
1779938793.024310 505953.781563 2495871.808388 19.670679 -0.317677 -0.051194 0.143585 0.935865
1779938793.124310 505953.722754 2495871.917902 19.653649 -0.315975 -0.057488 0.129390 0.938143
1779938793.224311 505953.667373 2495872.028494 19.649594 -0.298215 -0.040560 0.115282 0.946643
1779938793.324312 505953.618531 2495872.143246 19.670517 -0.280729 -0.029752 0.112899 0.952659
1779938793.424312 505953.573350 2495872.257234 19.688383 -0.262338 -0.031475 0.119796 0.956994
1779938793.524313 505953.526657 2495872.371894 19.680895 -0.260125 -0.019713 0.110476 0.959032
1779938793.624313 505953.478068 2495872.491332 19.668156 -0.270359 -0.006025 0.095586 0.957984
1779938793.724314 505953.426912 2495872.613390 19.671368 -0.287005 -0.001541 0.090121 0.953679
1779938793.824316 505953.373327 2495872.732923 19.684088 -0.302610 -0.004723 0.093148 0.948540
1779938793.924317 505953.315867 2495872.846924 19.687760 -0.321614 -0.018083 0.102221 0.941163
1779938794.024319 505953.256406 2495872.962589 19.673124 -0.324798 -0.034095 0.106333 0.939168
1779938794.124321 505953.197557 2495873.082264 19.657327 -0.313102 -0.039295 0.111198 0.942368
1779938794.224319 505953.145059 2495873.202297 19.663906 -0.287981 -0.040232 0.132951 0.947509
1779938794.324321 505953.102713 2495873.324899 19.680120 -0.258749 -0.044208 0.154230 0.952527
1779938794.424324 505953.065362 2495873.449702 19.683197 -0.234206 -0.030854 0.158821 0.958630
1779938794.524325 505953.025353 2495873.579468 19.669689 -0.241679 -0.020207 0.152207 0.958132
1779938794.624326 505952.978384 2495873.714764 19.660993 -0.250154 -0.043358 0.153858 0.954919
1779938794.724328 505952.928312 2495873.846570 19.669774 -0.272329 -0.041710 0.155071 0.948710
1779938794.824329 505952.876502 2495873.974071 19.690316 -0.279972 -0.030259 0.142775 0.948850
1779938794.924328 505952.827804 2495874.098482 19.705179 -0.284960 -0.037737 0.128698 0.949110
1779938795.024330 505952.781261 2495874.221660 19.698021 -0.280633 -0.039482 0.112217 0.952415
1779938795.124332 505952.735643 2495874.343305 19.685685 -0.253797 -0.033543 0.111772 0.960192
1779938795.224334 505952.689511 2495874.463622 19.687408 -0.233754 -0.019887 0.134264 0.962775
1779938795.324335 505952.641865 2495874.583315 19.690789 -0.207118 -0.013673 0.153116 0.966163
1779938795.424336 505952.592572 2495874.702537 19.681151 -0.191618 -0.008266 0.146636 0.970419
1779938795.524338 505952.538780 2495874.825305 19.662473 -0.177979 -0.017495 0.137164 0.974271
1779938795.624339 505952.479773 2495874.950597 19.651163 -0.192404 -0.024799 0.137401 0.971332
1779938795.724341 505952.416645 2495875.074288 19.655902 -0.201800 -0.026587 0.133982 0.969855
1779938795.824341 505952.352152 2495875.191864 19.669129 -0.216480 -0.036586 0.133425 0.966435
1779938795.924342 505952.287335 2495875.306461 19.672189 -0.229126 -0.042951 0.120979 0.964894
1779938796.024342 505952.222920 2495875.420437 19.661525 -0.220913 -0.048842 0.112166 0.967590
1779938796.124342 505952.160387 2495875.531365 19.653760 -0.201559 -0.048173 0.117901 0.971161
1779938796.224343 505952.103221 2495875.636170 19.657109 -0.196200 -0.048907 0.135794 0.969883
1779938796.324344 505952.049760 2495875.740110 19.653693 -0.198961 -0.042466 0.155611 0.966642
1779938796.424345 505951.994042 2495875.856285 19.636306 -0.192714 -0.041159 0.148089 0.969142
1779938796.524346 505951.936714 2495875.983069 19.619941 -0.209088 -0.046664 0.147123 0.965639
1779938796.624348 505951.881296 2495876.116218 19.616983 -0.210468 -0.049126 0.147108 0.965220
1779938796.724348 505951.824943 2495876.248486 19.629481 -0.229978 -0.032624 0.167965 0.958036
1779938796.824350 505951.768653 2495876.376675 19.640525 -0.245991 -0.013014 0.188938 0.950590
1779938796.924351 505951.714906 2495876.505299 19.633284 -0.224383 -0.012800 0.180731 0.957510
1779938797.024353 505951.662508 2495876.630945 19.620401 -0.195027 -0.014346 0.173388 0.965244
1779938797.124354 505951.615223 2495876.749908 19.622157 -0.162422 0.002269 0.187583 0.968724
1779938797.224354 505951.581064 2495876.868904 19.632347 -0.133332 0.005567 0.216117 0.967205
1779938797.324354 505951.555958 2495876.989977 19.625675 -0.104197 0.001717 0.221293 0.969623
1779938797.424356 505951.527531 2495877.116197 19.605234 -0.078008 -0.004493 0.217722 0.972878
1779938797.524359 505951.495513 2495877.246861 19.588918 -0.085929 -0.001465 0.200447 0.975928
1779938797.624359 505951.461515 2495877.375526 19.593348 -0.082792 -0.005145 0.205665 0.975100
1779938797.724360 505951.426947 2495877.501243 19.605432 -0.094768 -0.017609 0.217263 0.971342
1779938797.824360 505951.391790 2495877.622236 19.607474 -0.091055 -0.037898 0.211944 0.972292
1779938797.924362 505951.355929 2495877.736463 19.596306 -0.084644 -0.046698 0.200342 0.974945
1779938798.024363 505951.319411 2495877.843753 19.588589 -0.065254 -0.038252 0.179571 0.980833
1779938798.124364 505951.285422 2495877.954315 19.607469 -0.059698 -0.030738 0.173069 0.982618
1779938798.224366 505951.257203 2495878.066482 19.623296 -0.057011 -0.036963 0.177284 0.981812
1779938798.324369 505951.228934 2495878.178089 19.611656 -0.034984 -0.037680 0.171734 0.983801
1779938798.424372 505951.199343 2495878.303513 19.598490 -0.047741 -0.020552 0.170374 0.984008
1779938798.524373 505951.172124 2495878.447709 19.597044 -0.057994 -0.022474 0.154632 0.986012
1779938798.624375 505951.140717 2495878.591075 19.610447 -0.059311 -0.024408 0.173790 0.982692
1779938798.724376 505951.105752 2495878.729319 19.622463 -0.075854 -0.009874 0.189130 0.978968
1779938798.824377 505951.069436 2495878.868735 19.626066 -0.075097 -0.010626 0.186320 0.979557
1779938798.924379 505951.035808 2495879.012501 19.629383 -0.035573 -0.034176 0.161966 0.985563
1779938799.024380 505951.003266 2495879.150625 19.644516 -0.011159 -0.025626 0.153003 0.987830
1779938799.124382 505950.971137 2495879.278772 19.665690 0.001825 0.004093 0.168298 0.985726
1779938799.224382 505950.944198 2495879.399400 19.675090 0.010610 0.032811 0.171872 0.984516
1779938799.324384 505950.921947 2495879.522466 19.672512 0.026556 0.041661 0.161862 0.985576
1779938799.424384 505950.900096 2495879.651420 19.662325 0.031597 0.039705 0.153109 0.986906
1779938799.524385 505950.875682 2495879.782830 19.657323 0.016680 0.046821 0.155319 0.986613
1779938799.624385 505950.850459 2495879.914246 19.664446 0.012803 0.050827 0.164390 0.985002
1779938799.724386 505950.824663 2495880.041419 19.674002 0.000914 0.043994 0.169613 0.984528
1779938799.824388 505950.798129 2495880.163623 19.669342 0.014184 0.021889 0.164350 0.986057
1779938799.924389 505950.769598 2495880.275065 19.653966 0.025715 0.025316 0.161837 0.986158
1779938800.024387 505950.742527 2495880.381388 19.650227 0.036206 0.039740 0.172159 0.983601
1779938800.124390 505950.724420 2495880.486721 19.659323 0.036338 0.029667 0.177739 0.982959
1779938800.224391 505950.704725 2495880.591402 19.661560 0.046050 0.009359 0.182761 0.982034
1779938800.324391 505950.672808 2495880.709285 19.648254 0.049332 0.003916 0.183677 0.981740
1779938800.424393 505950.636022 2495880.837692 19.634222 0.014702 0.019672 0.152085 0.988062
1779938800.524394 505950.599505 2495880.975846 19.642809 -0.014736 0.012776 0.129893 0.991336
1779938800.624395 505950.558960 2495881.117123 19.667840 -0.055349 0.009344 0.143456 0.988064
1779938800.724397 505950.516773 2495881.252596 19.685413 -0.072705 0.012500 0.150412 0.985867
1779938800.824398 505950.474367 2495881.386367 19.685249 -0.059865 0.014505 0.134215 0.989036
1779938800.924399 505950.429950 2495881.516101 19.683675 -0.040661 0.020491 0.122838 0.991382
1779938801.024400 505950.387930 2495881.635075 19.695770 -0.026561 0.040250 0.124887 0.990998
1779938801.124401 505950.352134 2495881.748882 19.708437 -0.014484 0.040581 0.141635 0.988981
1779938801.224402 505950.316556 2495881.862234 19.704759 -0.007533 0.051805 0.150091 0.987285
1779938801.324404 505950.276856 2495881.983406 19.688223 -0.026958 0.059239 0.146627 0.987048
1779938801.424404 505950.234310 2495882.115693 19.677243 -0.037452 0.045599 0.137800 0.988701
1779938801.524405 505950.187594 2495882.253849 19.684794 -0.044476 0.023201 0.120526 0.991442
1779938801.624406 505950.132957 2495882.389314 19.706471 -0.054540 0.011384 0.115205 0.991778
1779938801.724408 505950.074369 2495882.518865 19.721572 -0.074998 0.013568 0.112942 0.990674
1779938801.824410 505950.019676 2495882.643857 19.719403 -0.083693 0.020456 0.100782 0.991171
1779938801.924411 505949.969487 2495882.759335 19.713474 -0.079480 0.030978 0.076717 0.993397
1779938802.024411 505949.921663 2495882.869137 19.721223 -0.058838 0.029049 0.071962 0.995247
1779938802.124413 505949.883905 2495882.977305 19.732084 -0.058885 0.007979 0.093241 0.993869
1779938802.224412 505949.844955 2495883.092178 19.720951 -0.034617 -0.003920 0.095170 0.994851
1779938802.324413 505949.795799 2495883.220151 19.700765 -0.041569 0.017003 0.093527 0.994603
1779938802.424414 505949.742410 2495883.360641 19.693842 -0.081083 0.033085 0.078491 0.993061
1779938802.524414 505949.686234 2495883.504647 19.709078 -0.096515 0.011056 0.086033 0.991545
1779938802.624416 505949.625194 2495883.640381 19.726246 -0.114850 0.001817 0.101868 0.988144
1779938802.724418 505949.567866 2495883.768655 19.727481 -0.152328 0.018062 0.101330 0.982956
1779938802.824419 505949.513180 2495883.896667 19.714601 -0.137772 0.028348 0.095602 0.985432
1779938802.924419 505949.462025 2495884.016740 19.709129 -0.120286 0.038257 0.096510 0.987296
1779938803.024422 505949.416084 2495884.131450 19.716713 -0.102600 0.035230 0.105264 0.988510
1779938803.124424 505949.373827 2495884.240467 19.719406 -0.063180 0.016938 0.120582 0.990546
1779938803.224428 505949.325893 2495884.354916 19.708535 -0.065241 0.028842 0.111897 0.991156
1779938803.324426 505949.266426 2495884.483693 19.696822 -0.084061 0.045328 0.095918 0.990797
1779938803.424430 505949.200818 2495884.621265 19.697146 -0.092409 0.043458 0.077202 0.991772
1779938803.524431 505949.131712 2495884.753832 19.717044 -0.103051 0.039982 0.072600 0.991217
1779938803.624433 505949.058339 2495884.877903 19.738180 -0.138930 0.039446 0.077084 0.986509
1779938803.724434 505948.984884 2495884.996411 19.736494 -0.144615 0.030599 0.066928 0.986748
1779938803.824433 505948.910190 2495885.106792 19.719765 -0.135070 0.032853 0.053696 0.988834
1779938803.924434 505948.832037 2495885.213398 19.716181 -0.120939 0.049116 0.045709 0.990390
1779938804.024436 505948.758740 2495885.322163 19.730648 -0.129403 0.038239 0.064590 0.988747
1779938804.124436 505948.685504 2495885.432067 19.733174 -0.124209 0.018591 0.076588 0.989121
1779938804.224436 505948.604911 2495885.546721 19.717243 -0.148707 0.021575 0.080459 0.985366
1779938804.324437 505948.523668 2495885.666884 19.703795 -0.181600 0.026656 0.073585 0.980253
1779938804.424438 505948.445403 2495885.791943 19.711588 -0.198143 0.011412 0.048228 0.978919
1779938804.524439 505948.361919 2495885.913285 19.733316 -0.213037 -0.003069 0.044440 0.976028
1779938804.624440 505948.276102 2495886.028985 19.743238 -0.243559 0.000119 0.060081 0.968023
1779938804.724442 505948.194244 2495886.141645 19.728982 -0.242641 0.012580 0.071960 0.967362
1779938804.824443 505948.117611 2495886.249795 19.715743 -0.228641 0.038918 0.076980 0.969682
1779938804.924445 505948.043005 2495886.356081 19.723570 -0.211334 0.059680 0.098072 0.970648
1779938805.024447 505947.976198 2495886.457081 19.732307 -0.202434 0.048758 0.127320 0.969759
1779938805.124448 505947.903807 2495886.558639 19.721238 -0.165807 0.031301 0.127346 0.977400
1779938805.224448 505947.822426 2495886.665348 19.702589 -0.176320 0.025016 0.111671 0.977658
1779938805.324450 505947.736202 2495886.781675 19.694700 -0.183603 0.009087 0.089038 0.978917
1779938805.424450 505947.650371 2495886.901616 19.708576 -0.183648 0.001482 0.083797 0.979413
1779938805.524452 505947.566577 2495887.017797 19.729663 -0.204501 0.009244 0.092850 0.974409
1779938805.624451 505947.487864 2495887.130903 19.733896 -0.205498 0.013231 0.088806 0.974530
1779938805.724452 505947.413400 2495887.233936 19.717310 -0.188602 0.018296 0.080505 0.978577
1779938805.824453 505947.340190 2495887.325493 19.707003 -0.165955 0.027363 0.081660 0.982366
1779938805.924454 505947.276956 2495887.411848 19.713320 -0.165850 0.015087 0.095657 0.981385
1779938806.024456 505947.221963 2495887.499290 19.713671 -0.133137 -0.019594 0.090310 0.986780
1779938806.124456 505947.159970 2495887.598399 19.700633 -0.120171 -0.020606 0.065515 0.990375
